ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11228593,JB149038,03-01-2016 00:00,092XX S WESTERN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,AUTO / BOAT / RV DEALERSHIP,FALSE,FALSE,2221,22,19,72,26,,,2016,02-12-2018 15:49,,,
11228565,JB148941,12/16/2017 02:30:00 PM,102XX S EBERHART AVE,610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,FALSE,FALSE,511,5,9,49,5,,,2017,02-12-2018 15:49,,,
11228964,JB149656,12/24/2017 02:00:00 AM,005XX S STATE ST,330,ROBBERY,AGGRAVATED,CONVENIENCE STORE,FALSE,FALSE,123,1,2,32,3,,,2017,02/13/2018 03:58:53 PM,,,
11642709,JC208560,03/31/2019 11:00:00 AM,0000X E MONROE ST,890,THEFT,FROM BUILDING,HOTEL/MOTEL,FALSE,FALSE,112,1,42,32,6,,,2019,04-07-2019 16:05,,,
10226740,HY414086,09-07-2015 14:30,034XX W FLOURNOY ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1133,11,24,27,08B,1153640,1896821,2015,02-10-2018 15:50,41.87271494,-87.71138623,"(41.872714939, -87.711386229)"
11228887,JB149545,12/29/2017 05:00:00 PM,087XX S ASHLAND AVE,810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,2221,22,21,71,6,,,2017,02/13/2018 03:58:53 PM,,,
11043823,JA378025,08-11-2013 17:00,004XX N CLARK ST,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,1831,18,42,8,6,,,2013,08-06-2017 15:53,,,
11043900,JA378845,09/30/2015 07:45:00 PM,030XX N KNOX AVE,810,THEFT,OVER $500,WAREHOUSE,FALSE,FALSE,2521,25,31,19,6,,,2015,08-06-2017 15:53,,,
11228293,JB148253,07-01-2017 20:40,060XX S TALMAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,825,8,15,66,11,,,2017,02-12-2018 15:49,,,
11029364,JA361501,05-10-2014 08:00,077XX S KINGSTON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,421,4,7,43,11,,,2014,07/25/2017 03:48:23 PM,,,
11243391,JB168811,12/30/2017 12:01:00 AM,0000X E LAKE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,111,1,42,32,11,,,2017,03-01-2018 15:54,,,
11229088,JB149417,05/16/2017 12:20:00 PM,011XX W PRATT BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,2431,24,49,1,11,,,2017,02/13/2018 03:58:53 PM,,,
11029405,JA361556,10-01-2014 07:00,018XX N ST LOUIS AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,1422,14,26,22,11,,,2014,07/25/2017 03:48:23 PM,,,
11029462,JA361647,07-01-2013 12:00,060XX N ALBANY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2413,24,50,2,11,,,2013,07/25/2017 03:48:23 PM,,,
11029611,JA361783,07/14/2014 09:00:00 AM,093XX S EWING AVE,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,OTHER,TRUE,FALSE,432,4,10,52,12,,,2014,04/14/2018 03:49:16 PM,,,
11029532,JA361567,12-01-2013 21:00,021XX N MULLIGAN AVE,265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,FALSE,TRUE,2512,25,29,19,2,,,2013,07/25/2017 03:48:23 PM,,,
11228256,JB148524,09-07-2017 18:00,035XX N WILTON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1924,19,44,6,11,,,2017,02-12-2018 15:49,,,
11029711,JA361905,09-01-2014 10:00,061XX S EBERHART AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,313,3,20,42,11,,,2014,07/25/2017 03:48:23 PM,,,
11618919,JC180575,10/30/2018 08:00:00 AM,053XX S CORNELL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,234,2,5,41,11,,,2018,03-11-2019 16:05,,,
11029673,JA361846,01/24/2009 06:00:00 PM,024XX W 46TH ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,TRUE,FALSE,922,9,12,58,20,,,2009,02-08-2018 15:48,,,
11228573,JB148940,11-01-2017 15:00,004XX E 33RD ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,211,2,4,35,26,,,2017,02-12-2018 15:49,,,
9771966,HX347197,07/16/2014 10:50:00 AM,063XX S COTTAGE GROVE AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,VEHICLE NON-COMMERCIAL,TRUE,FALSE,312,3,20,42,18,,,2014,07/25/2017 03:48:23 PM,,,
11646393,JC213889,12-01-2018 08:00,026XX W 25TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1034,10,24,30,11,,,2018,04-07-2019 16:05,,,
11249273,JB176797,09/15/2017 12:00:00 PM,112XX S CHAMPLAIN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,531,5,9,50,11,,,2017,03-08-2018 15:55,,,
9715284,HX282369,05/30/2014 11:06:56 AM,029XX W WILCOX ST,2027,NARCOTICS,POSS: CRACK,APARTMENT,TRUE,FALSE,1124,11,2,27,18,,,2014,07/25/2017 03:46:39 PM,,,
11641640,JC207466,03/31/2019 12:30:00 PM,037XX W Ogden Ave,820,THEFT,$500 AND UNDER,ATHLETIC CLUB,FALSE,FALSE,1014,10,24,29,6,,,2019,04-07-2019 16:05,,,
11228094,JB148335,11/20/2017 03:00:00 PM,055XX N CHRISTIANA AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,POOL ROOM,FALSE,FALSE,1712,17,40,13,11,,,2017,02-12-2018 15:49,,,
11228056,JB148123,11/21/2017 12:00:00 PM,028XX N SACRAMENTO AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,FALSE,FALSE,1411,14,35,21,11,,,2017,02-12-2018 15:49,,,
11228588,JB149037,06-04-2012 12:00,037XX W 85TH PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,834,8,18,70,11,,,2012,02-12-2018 15:49,,,
11250184,JB177829,01-01-2008 00:01,066XX S MAY ST,265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,FALSE,FALSE,724,7,17,68,2,,,2008,03-08-2018 15:55,,,
11252344,JB180795,10-09-2017 10:00,0000X E 75TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,FALSE,FALSE,323,3,6,69,11,,,2017,03-12-2018 15:47,,,
11225457,JB144550,02-05-2018 18:00,013XX N LA SALLE DR,890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,FALSE,FALSE,1821,18,43,8,6,,,2018,02-12-2018 15:49,,,
11243635,JB169214,08/31/2017 12:00:00 AM,039XX W VAN BUREN ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,FALSE,TRUE,1132,11,24,26,11,,,2017,03-01-2018 15:54,,,
11242929,JB168310,01-01-2015 00:00,049XX S COTTAGE GROVE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,223,2,4,39,11,,,2015,03-01-2018 15:54,,,
11243481,JB168909,11-04-2017 22:00,064XX S DR MARTIN LUTHER KING JR DR,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,312,3,20,69,26,,,2017,03-01-2018 15:54,,,
11251681,JB180001,12-08-2017 10:00,004XX E 71ST ST,890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,323,3,6,69,6,,,2017,03/19/2018 04:09:36 PM,,,
11243284,JB168734,12/28/2017 09:00:00 AM,064XX N BELL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2412,24,50,2,11,,,2017,03-01-2018 15:54,,,
11242965,JB168370,12/28/2017 02:00:00 PM,027XX N HAMPDEN CT,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1935,19,43,7,11,,,2017,03-01-2018 15:54,,,
10227294,HY413836,09-06-2015 13:45,029XX N ASHLAND AVE,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1931,19,32,6,6,1165151,1919501,2015,02-10-2018 15:50,41.93471379,-87.66847873,"(41.934713787, -87.668478733)"
11264617,JB196863,08-03-2014 12:00,012XX S AVERS AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1011,10,24,29,11,,,2014,03/24/2018 03:57:17 PM,,,
11243493,JB169102,08-04-2017 15:00,003XX E RANDOLPH ST,810,THEFT,OVER $500,PARK PROPERTY,FALSE,FALSE,114,1,42,32,6,,,2017,03-01-2018 15:54,,,
11243514,JB168799,11-12-2014 00:00,107XX S PEORIA ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,2233,22,34,75,11,,,2014,03-01-2018 15:54,,,
11037536,JA371293,07/31/2017 08:05:00 AM,004XX N MC CLURG CT,1310,CRIMINAL DAMAGE,TO PROPERTY,BOAT/WATERCRAFT,FALSE,FALSE,1834,18,42,8,14,,,2017,08-07-2017 15:52,,,
10655573,HZ405438,10-01-2014 09:00,036XX N LAMON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,1634,16,38,15,11,,,2014,08/25/2016 03:50:02 PM,,,
10227629,HY415079,09-04-2015 20:00,056XX N SACRAMENTO AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,2011,20,40,2,6,1155346,1937286,2015,02-10-2018 15:50,41.98371993,-87.70403231,"(41.983719931, -87.70403231)"
11243040,JB167177,12-12-2017 12:00,033XX W 47TH ST,890,THEFT,FROM BUILDING,WAREHOUSE,FALSE,FALSE,821,8,14,58,6,,,2017,03-01-2018 15:54,,,
11024203,JA354900,07/19/2017 07:15:00 AM,0000X E WASHINGTON ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,112,1,42,32,6,,,2017,07/26/2017 03:56:50 PM,,,
11242979,JB168283,01-01-2017 09:00,010XX W WASHINGTON BLVD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,FALSE,FALSE,1224,12,27,28,11,,,2017,03-01-2018 15:54,,,
11243419,JB168945,06-01-2017 12:00,071XX W ARMITAGE AVE,460,BATTERY,SIMPLE,RESIDENCE,FALSE,TRUE,2513,25,36,25,08B,,,2017,03/21/2018 03:58:51 PM,,,
11243119,JB168573,11-02-2017 13:00,063XX N MOZART ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,FALSE,2413,24,50,2,26,,,2017,03-01-2018 15:54,,,
11243494,JB168634,11/15/2017 07:16:00 PM,097XX S AVENUE J,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,432,4,10,52,11,,,2017,03-01-2018 15:54,,,
2370646,HH676216,09/26/2002 01:30:00 PM,034XX W 79TH ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,835,8,18,70,08B,,,2002,08/17/2015 03:03:40 PM,,,
10228043,HY415619,09-07-2015 17:00,055XX S KIMBARK AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,235,2,5,41,6,1185606,1868621,2015,02-10-2018 15:50,41.79463691,-87.59491574,"(41.794636912, -87.594915739)"
2378227,HH686534,10-01-2002 19:00,022XX W NORTH AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1424,14,1,24,7,,,2002,08/17/2015 03:03:40 PM,,,
11644829,JC211523,04-01-2019 15:00,005XX W ARLINGTON PL,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1935,19,43,7,6,,,2019,04-08-2019 16:19,,,
10228118,HY415740,01-01-2013 00:00,080XX S MORGAN ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,TRUE,621,6,21,71,17,1171044,1851470,2013,02-10-2018 15:50,41.74790331,-87.6488146,"(41.747903314, -87.648814601)"
11647549,JC214237,06-07-2018 15:00,102XX S EGGLESTON AVE,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,2232,22,9,73,6,,,2018,04-09-2019 16:17,,,
11030881,JA362444,07-08-2017 18:00,003XX E OHIO ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1834,18,42,8,6,,,2017,07/26/2017 03:56:50 PM,,,
11031104,JA362043,07/24/2008 12:01:00 AM,031XX W FILLMORE ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,FALSE,TRUE,1134,11,24,29,17,,,2008,07/26/2017 03:56:50 PM,,,
11031226,JA362537,08-04-2009 12:00,073XX S YATES BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,334,3,7,43,11,,,2009,07/26/2017 03:56:50 PM,,,
11227476,JB147378,12/18/2017 12:00:00 PM,053XX N LINDER AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,FALSE,FALSE,1623,16,45,11,11,,,2017,02/13/2018 03:56:09 PM,,,
2439013,HH761070,11-05-2002 16:40,063XX S ROCKWELL ST,031A,ROBBERY,ARMED: HANDGUN,STREET,TRUE,FALSE,825,8,15,66,3,,,2002,08/17/2015 03:03:40 PM,,,
11030960,JA363404,01-01-2009 00:00,007XX W 81ST ST,266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,TRUE,FALSE,621,6,21,71,2,,,2009,10/28/2017 03:50:55 PM,,,
11044965,JA379380,06/28/2013 12:00:00 PM,020XX N MILWAUKEE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1431,14,1,22,11,,,2013,08-07-2017 15:52,,,
10751224,HZ513641,01-01-2012 08:00,010XX S MAYFIELD AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,FALSE,1513,15,29,25,20,,,2012,07/27/2017 03:50:07 PM,,,
11228873,JB149562,07-01-2017 00:00,019XX W ROSCOE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1922,19,32,5,11,,,2017,02/13/2018 03:58:53 PM,,,
11647702,JC214957,02/23/2019 11:00:00 PM,0000X E 75TH ST,820,THEFT,$500 AND UNDER,BAR OR TAVERN,FALSE,FALSE,623,6,6,69,6,,,2019,04-08-2019 16:19,,,
11228656,JB149151,01-01-2017 06:00,081XX S ELLIS AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,631,6,8,44,11,,,2017,02/13/2018 03:58:53 PM,,,
11228801,JB149421,12-01-2016 00:01,060XX S PRAIRIE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,311,3,20,40,11,,,2016,02/13/2018 03:58:53 PM,,,
11228690,JB149220,06/30/2017 12:00:00 AM,001XX N CENTRAL AVE,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,RESIDENCE,TRUE,FALSE,1523,15,29,25,26,,,2017,03-06-2018 15:56,,,
11229320,JB150109,09/29/2017 06:30:00 PM,058XX N CUMBERLAND AVE,820,THEFT,$500 AND UNDER,CTA STATION,FALSE,FALSE,1614,16,41,76,6,,,2017,02/13/2018 03:58:53 PM,,,
11228723,JB149162,11-01-2017 06:00,016XX W AINSLIE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,2032,20,47,3,11,,,2017,02/13/2018 03:58:53 PM,,,
6329138,HP422605,06/28/2008 11:00:00 PM,048XX N BROADWAY,810,THEFT,OVER $500,STREET,FALSE,FALSE,2033,20,48,3,6,,,2008,08/17/2015 03:03:40 PM,,,
11228897,JB149633,09-01-2017 08:00,022XX N LOCKWOOD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,2515,25,37,19,11,,,2017,02/13/2018 03:58:53 PM,,,
11642696,JC209087,04-01-2019 00:00,021XX W Crystal St,810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1424,14,2,24,6,,,2019,04-08-2019 16:19,,,
11647398,JC215016,06-01-2018 15:00,038XX W FLOURNOY ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,FALSE,FALSE,1133,11,24,26,20,,,2018,04-08-2019 16:19,,,
10228500,HY415338,09-07-2015 22:00,010XX W 48TH ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,933,9,3,61,08B,1170141,1872982,2015,02-10-2018 15:50,41.8069545,-87.65149848,"(41.8069545, -87.651498476)"
11228780,JB149380,11/23/2017 12:30:00 PM,007XX N AVERS AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1112,11,27,23,5,,,2017,02/13/2018 03:58:53 PM,,,
10228534,HY416053,09-08-2015 21:55,003XX S DAMEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,CHA PARKING LOT/GROUNDS,FALSE,FALSE,1225,12,2,28,14,1163119,1898512,2015,02-10-2018 15:50,41.87716145,-87.67653695,"(41.877161446, -87.676536946)"
11228908,JB149546,08-09-2017 22:55,063XX N SHERIDAN RD,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,FALSE,FALSE,2433,24,49,77,14,,,2017,02/13/2018 03:58:53 PM,,,
10228680,HY416213,09-08-2015 20:30,038XX N KENMORE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,FALSE,FALSE,1923,19,44,6,14,1168587,1925718,2015,02-10-2018 15:50,41.95169969,-87.65567083,"(41.951699691, -87.655670827)"
11229073,JB149473,09/13/2017 01:40:00 PM,031XX W AUGUSTA BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,1211,12,26,23,11,,,2017,02/13/2018 03:58:53 PM,,,
11229204,JB149993,04-01-2016 00:00,005XX N KINGSBURY ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1831,18,42,8,11,,,2016,02/17/2018 03:52:55 PM,,,
11228685,JB149208,01-01-2017 12:00,108XX S FOREST AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,513,5,9,49,11,,,2017,02/13/2018 03:58:53 PM,,,
10229056,HY416256,09-08-2015 11:00,051XX S HYDE PARK BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,234,2,4,41,7,1188361,1871116,2015,09/17/2015 11:37:18 AM,41.80141799,-87.58473369,"(41.801417986, -87.584733686)"
11228710,JB149234,03/27/2017 12:01:00 AM,031XX W AUGUSTA BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,1211,12,26,23,11,,,2017,02/13/2018 03:58:53 PM,,,
11228889,JB149527,11-01-2017 00:01,076XX S CLYDE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,414,4,8,43,26,,,2017,02/13/2018 03:58:53 PM,,,
11228628,JB149091,11/22/2017 12:01:00 AM,080XX S MANISTEE AVE,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,RESIDENCE,FALSE,FALSE,422,4,7,46,26,,,2017,02/13/2018 03:58:53 PM,,,
11025521,JA356285,07/20/2017 04:15:00 AM,011XX W WOLFRAM ST,810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1933,19,44,6,6,,,2017,07/27/2017 03:50:07 PM,,,
11648173,JC216048,11-01-2018 00:00,062XX S MARSHFIELD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,714,7,16,67,11,,,2018,04-08-2019 16:19,,,
10229129,HY416413,09-08-2015 23:30,029XX N LONG AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,TRUE,2514,25,31,19,5,1139857,1919204,2015,02-10-2018 15:50,41.93439943,-87.7614427,"(41.934399427, -87.7614427)"
11229067,JB149469,08-12-2017 14:45,043XX S MICHIGAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,215,2,3,38,11,,,2017,02/13/2018 03:58:53 PM,,,
11642705,JC208563,04-01-2019 20:25,026XX N DAYTON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,1935,19,43,7,26,,,2019,04-08-2019 16:19,,,
11647523,JC215281,11-11-2018 00:01,016XX W WALLEN AVE,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,APARTMENT,FALSE,FALSE,2432,24,49,1,12,,,2018,04-08-2019 16:19,,,
10229538,HY416683,09-09-2015 00:00,031XX S GREEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,913,9,11,60,14,1171253,1884147,2015,02-10-2018 15:50,41.83756806,-87.64709296,"(41.837568056, -87.647092956)"
11229244,JB150022,12/16/2017 09:30:00 AM,028XX W SUMMERDALE AVE,560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2011,20,40,4,08A,,,2017,02/13/2018 03:58:53 PM,,,
11229066,JB149425,06-01-2014 00:00,079XX S DREXEL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,624,6,8,44,11,,,2014,02/13/2018 03:58:53 PM,,,
11224569,JB143064,02-06-2018 08:01,035XX S ARCHER AVE,560,ASSAULT,SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,912,9,11,59,08A,,,2018,02/13/2018 03:58:53 PM,,,
11228877,JB149540,10/23/2017 04:00:00 PM,066XX N MAPLEWOOD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,2412,24,50,2,11,,,2017,02/13/2018 03:58:53 PM,,,
11228666,JB149148,01-01-2013 00:01,060XX W BYRON ST,266,CRIM SEXUAL ASSAULT,PREDATORY,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1633,16,38,17,2,,,2013,02/13/2018 03:58:53 PM,,,
11228645,JB149128,09/14/2015 12:01:00 AM,021XX N MOODY AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,FALSE,FALSE,2512,25,29,19,20,,,2015,02/13/2018 03:58:53 PM,,,
11228604,JB149032,12/14/2017 06:30:00 PM,063XX S STONY ISLAND AVE,810,THEFT,OVER $500,ATHLETIC CLUB,FALSE,FALSE,314,3,20,42,6,,,2017,02/13/2018 03:58:53 PM,,,
11860426,JC472216,10/13/2019 10:00:00 AM,042XX W WAVELAND AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1731,17,45,16,6,1147456,1924255,2019,10/20/2019 04:03:03 PM,41.94811731,-87.7333862,"(41.948117311, -87.733386199)"
11038887,JA372625,08-01-2017 06:30,017XX W ESTES AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2423,24,49,1,6,,,2017,08-08-2017 15:53,,,
11038898,JA372967,08-01-2017 14:25,025XX S DR MARTIN LUTHER KING JR DR,890,THEFT,FROM BUILDING,MEDICAL/DENTAL OFFICE,FALSE,FALSE,133,1,2,33,6,,,2017,08-08-2017 15:53,,,
11228900,JB149617,09-12-2017 09:00,065XX W ADDISON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1632,16,36,17,11,,,2017,02/13/2018 03:58:53 PM,,,
11031460,JA363955,07/20/2014 11:00:00 PM,014XX W FILLMORE ST,810,THEFT,OVER $500,RESIDENCE-GARAGE,FALSE,FALSE,1231,12,2,28,6,,,2014,07/27/2017 03:50:07 PM,,,
11032112,JA364633,10-01-2012 00:00,002XX W WASHINGTON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,122,1,42,32,11,,,2012,07/27/2017 03:50:07 PM,,,
11648822,JC216887,12/13/2011 12:00:00 AM,115XX S MARSHFIELD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,ATHLETIC CLUB,FALSE,FALSE,2234,22,34,75,11,,,2011,04-09-2019 16:24,,,
10229852,HY417053,09-09-2015 17:51,015XX S KEDZIE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,TRUE,FALSE,1022,10,24,29,15,1155282,1892130,2015,02-10-2018 15:50,41.85980953,-87.70548363,"(41.859809525, -87.705483628)"
9617239,HX123401,01/22/2014 06:00:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,1134,11,24,29,18,,,2014,07/29/2017 03:52:50 PM,,,
11029129,JA361175,04-08-2015 00:00,020XX W DIVISION ST,860,THEFT,RETAIL THEFT,RESTAURANT,FALSE,FALSE,1212,12,1,24,6,,,2015,07/27/2017 03:47:52 PM,,,
10229982,HY417329,09-09-2015 19:00,035XX N HAMLIN AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1732,17,30,21,08A,1150427,1923425,2015,02-10-2018 15:50,41.94578214,-87.72248711,"(41.945782141, -87.722487106)"
10230001,HY417434,08-05-2015 10:00,078XX S ADA ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,612,6,17,71,08A,1168799,1852878,2015,02-10-2018 15:50,41.75181577,-87.65700044,"(41.751815774, -87.657000438)"
10917482,HX386010,08/13/2014 02:00:00 PM,010XX N SPRINGFIELD AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1112,11,27,23,6,,,2014,07/28/2017 03:47:55 PM,,,
